carat,color,clarity,depth,table,price,x,y,z
1.51,H,VS2,63.5,60,10628,7.24,7.27,4.61
2,I,VS2,64,60,10640,7.9,7.83,5.04
1.52,F,SI1,63.6,54,10664,7.33,7.22,4.63
2.02,J,SI2,64.4,60,10666,7.87,7.93,5.09
1.5,G,VS2,63.7,57,10669,7.29,7.25,4.63
1.5,H,VS2,63.9,60,10692,7.17,7.22,4.6
1.01,E,VVS1,63.1,57,10696,6.36,6.39,4.02
1.51,E,SI1,63.5,57,10696,7.23,7.28,4.61
0.43,J,SI2,63.7,57,629,4.79,4.76,3.04
0.35,E,SI2,63.9,55,630,4.5,4.48,2.87
1.51,H,VS2,64.2,58.5,10763,7.16,7.22,4.62
1.5,F,SI1,63.4,58,10766,7.16,7.2,4.55
1.54,H,VS1,63.1,57,10769,7.34,7.4,4.65
1.61,E,SI2,60.9,62,10793,7.46,7.57,4.58
1.7,I,SI1,59.3,58,10796,7.72,7.77,4.59
1.51,H,VS1,58.2,58,10819,7.49,7.56,4.38
3,I,I1,57,64,10863,9.38,9.31,5.33
1.5,E,SI1,61.3,65,10868,7.17,7.23,4.41
1.51,E,SI2,58.9,61,10884,7.54,7.5,4.43
1.5,H,VS2,63.9,60,10886,7.22,7.17,4.6
1.63,F,SI1,57.7,60,10901,7.71,7.79,4.47
1.91,I,SI2,62.8,58,10937,7.82,7.89,4.93
1.2,F,VVS1,63.6,57,10982,6.71,6.74,4.28
1.5,F,VS2,63.6,59,10995,7.13,7.22,4.56
1.33,D,VS2,63.6,58,11023,7.02,6.91,4.43
2,J,SI2,61.5,61,11036,7.97,8.06,4.93
2,G,SI2,58.1,64,11041,8.3,8.27,4.81
1.52,E,SI1,63.5,58,11075,7.29,7.36,4.65
1.51,D,SI1,64.9,60,11087,7.14,7.2,4.65
2.01,G,SI2,63.6,59,11096,7.97,7.9,5.05
2.01,I,VS2,59,64,11115,8.25,8.19,4.85
1.5,E,SI1,58.9,61,11179,7.43,7.5,4.4
1.7,G,SI1,58.2,64,11180,7.89,7.85,4.58
1.2,F,VVS1,63.6,57,11182,6.74,6.71,4.28
1.51,D,SI1,63.6,61,11212,7.1,7.25,4.56
1.71,F,SI2,64,59,11225,7.53,7.44,4.79
1.52,G,VS2,63.3,57,11235,7.27,7.32,4.62
1.71,I,VS2,58,60,11250,7.85,7.9,4.57
1.5,G,VS2,59,58,11294,7.41,7.45,4.38
1.53,E,SI1,63.5,58,11303,7.29,7.35,4.65
2.01,I,SI2,56.9,59,11312,8.41,8.3,4.74
2.08,I,SI2,57,63,11313,8.49,8.45,4.83
1.81,G,SI2,58.9,55,11336,7.99,8.04,4.72
1.55,H,VS2,61,61,11364,7.42,7.47,4.54
1.5,E,SI1,63,54,11368,7.19,7.26,4.55
0.23,F,VVS2,62.3,61,425,3.93,3.94,2.45
0.23,F,VVS2,64.5,55,425,3.83,3.86,2.48
0.36,E,SI1,63.1,58,631,4.49,4.54,2.85
0.3,I,IF,63.3,57,631,4.23,4.3,2.7
0.3,I,IF,63.3,56,631,4.21,4.26,2.68
1.5,F,SI1,60.5,62,11399,7.32,7.38,4.45
2,I,SI2,64.2,52,11400,7.91,7.88,5.07
1.51,E,SI1,63.1,58,11460,7.23,7.28,4.58
1.51,E,SI1,62.8,59,11487,7.16,7.2,4.51
1.5,G,VS2,58.8,64,11508,7.43,7.4,4.36
1.5,G,VS2,63.8,56,11508,7.2,7.15,4.58
1.51,H,VS1,59.1,58,11512,7.48,7.52,4.43
1.4,G,VVS2,63.4,59,11519,7.04,7.12,4.49
2.19,I,SI2,63.7,57,11522,8.23,8.19,5.23
1.5,G,VS1,63.8,59,11524,7.16,7.22,4.59
2.01,J,VS1,63.7,59,11526,7.93,7.86,5.03
3,E,I1,64.2,65,11548,9.08,8.96,5.79
2.01,J,SI2,63.4,59,11554,7.95,7.99,5.05
1.5,E,SI1,58.5,59,11554,7.45,7.49,4.37
1.51,F,SI1,60.9,61,11560,7.3,7.32,4.45
2.09,J,VS2,57.2,64,11576,8.51,8.46,4.85
1.5,G,VS2,63.3,62,11577,7.08,7.2,4.52
1.51,G,VS2,64.2,54,11640,7.18,7.27,4.64
1.52,F,VS2,64.2,59,11696,7.16,7.2,4.61
2.01,J,SI1,59.6,61,11703,8.08,8.14,4.83
1.59,F,SI1,63.6,57,11716,7.39,7.43,4.71
2.06,J,SI1,64.1,56,11746,7.97,8.09,5.15
1.51,G,VS2,64.2,54,11746,7.27,7.18,4.64
2.19,I,SI2,63.7,57,11756,8.23,8.19,5.23
1.5,D,SI1,63.1,57,11756,7.24,7.31,4.59
0.4,J,VS1,63.2,57,631,4.7,4.73,2.98
0.4,J,VS1,63.4,58,631,4.61,4.64,2.93
0.3,D,VS1,61.7,62,632,4.18,4.21,2.59
1.5,E,SI1,64.1,58,11795,7.24,7.15,4.61
1.52,H,VS1,63.5,60,11804,7.24,7.28,4.61
2.1,I,SI2,62.9,64,11818,8.15,8.1,5.11
2.04,I,SI1,57.7,64,11820,8.39,8.31,4.82
1.51,H,VVS2,63.1,59,11826,7.26,7.28,4.59
1.46,E,VS2,63.9,57,11851,7.06,7.12,4.53
2.06,J,SI1,64.1,56,11854,8.09,7.97,5.15
1.7,H,SI1,63.9,56,11869,7.61,7.53,4.84
1.7,I,VS1,58,60,11921,7.84,7.88,4.56
1.5,E,SI1,63.9,54,11948,7.26,7.2,4.62
2.01,I,VS2,64.3,60,11954,7.91,7.86,5.07
2,J,SI1,64.2,61,11988,7.72,7.69,4.95
1.74,H,SI1,60.6,62,12032,7.74,7.8,4.71
1.7,H,VS2,63.3,57,12117,7.54,7.59,4.79
2.1,H,SI1,63.7,61,12121,8.1,8.07,5.15
2.1,H,SI1,63.7,61,12121,8.1,8.07,5.15
1.8,F,SI2,57.9,58,12196,8.08,8.13,4.69
0.29,E,VVS2,62.7,61,633,4.2,4.22,2.64
0.29,F,IF,56.8,65,633,4.37,4.4,2.49
0.38,H,SI1,63.3,57,633,4.58,4.62,2.91
2.01,H,SI2,57.6,60,12215,8.32,8.23,4.76
1.71,E,SI1,63.8,58,12224,7.54,7.48,4.79
1.72,D,SI2,63.4,62,12248,7.53,7.59,4.79
2.01,J,SI1,63.6,59,12257,7.96,8.01,5.08
1.52,F,VS2,57.8,59,12283,7.58,7.5,4.36
2.36,J,SI2,58.9,64,12286,8.75,8.68,5.14
1.8,F,SI2,57.9,58,12308,8.13,8.08,4.69
1.51,G,VS1,64,57,12319,7.31,7.2,4.64
2.01,J,SI1,63.6,59,12369,8.01,7.96,5.08
2.01,H,SI2,63.7,59,12423,7.89,7.84,5.01
1.62,H,VS2,61.5,60.8,12429,7.48,7.53,4.62
1.6,E,SI1,63.6,58,12467,7.38,7.44,4.71
1.51,G,VS1,63.1,55,12489,7.3,7.34,4.62
1.51,E,SI1,63.6,56,12490,7.34,7.23,4.63
1.6,H,VS1,59.9,61,12546,7.59,7.56,4.54
1.57,G,VS2,57.8,60,12547,7.66,7.6,4.41
2,H,SI2,63.8,59,12554,7.93,7.88,5.04
2,I,SI1,63.9,57,12554,8.01,7.91,5.09
1.6,E,SI1,63.6,58,12581,7.44,7.38,4.71
2.02,F,SI2,57.1,60,12615,8.31,8.25,4.73
0.31,F,VS2,58.2,58,637,4.46,4.51,2.61
0.32,E,VS1,64.3,59,638,4.28,4.34,2.77
0.41,D,SI2,63.1,54,638,4.72,4.75,2.99
0.41,E,SI2,63.5,55,638,4.69,4.73,2.99
0.41,E,SI2,63.8,57,638,4.68,4.75,3.01
2,G,SI2,64.3,56,12654,7.93,7.89,5.09
2.01,I,SI2,64.6,57,12681,7.82,7.88,5.07
1.5,F,VS2,60.2,58,12693,7.31,7.35,4.41
1.51,D,VS2,59.8,65,12709,7.36,7.43,4.42
1.7,H,VS2,62.5,59,12723,7.48,7.58,4.71
1.5,E,SI1,64.2,55,12754,7.17,7.22,4.62
1.71,I,VS1,63.7,58,12755,7.58,7.54,4.81
1.51,G,VS2,63.3,60,12756,7.2,7.28,4.58
1.54,E,SI1,63.8,57,12779,7.31,7.34,4.67
1.5,G,VS2,63.6,60,12787,7.24,7.2,4.59
2.02,J,SI1,63.5,60,12798,7.93,7.98,5.05
2.18,H,SI1,63.8,57,12825,8.24,8.17,5.23
1.5,E,SI1,64.2,55,12870,7.22,7.17,4.62
1.75,D,SI1,63.8,57,12918,7.63,7.53,4.84
2.02,I,SI2,61,62,12927,8.1,8.14,4.95
2.02,G,SI2,57.5,61,12929,8.37,8.35,4.81
2.3,I,SI2,63.8,55,12944,8.4,8.35,5.34
2.34,J,VS2,63.9,62,12961,8.4,8.34,5.35
2.01,I,SI2,59.1,59,12964,8.09,8.14,4.8
1.3,E,VVS2,62.8,59,12967,6.95,6.99,4.38
2.01,I,SI2,63.5,60,12985,7.86,7.94,5.02
1.51,F,VS2,61,63,13010,7.32,7.39,4.49
1.75,I,VS1,58.3,59,13047,7.92,7.97,4.63
0.41,E,SI2,63.4,58,638,4.71,4.75,3
0.41,E,SI2,63.2,58,638,4.68,4.72,2.97
0.41,E,SI2,63.3,56,638,4.69,4.73,2.98
0.3,H,VVS1,63.1,54,638,4.28,4.34,2.72
1.71,H,VS2,63.7,58,13068,7.57,7.54,4.81
2.03,D,SI2,63.1,59,13109,8.12,7.99,5.08
2.02,H,SI2,59,61,13144,8.26,8.31,4.89
1.51,G,VVS2,63.8,59,13155,7.24,7.28,4.63
1.5,F,VS2,58.6,64,13160,7.52,7.46,4.39
1.63,F,SI1,59.8,56,13187,7.57,7.64,4.55
1.5,D,VS2,64.1,54,13232,7.17,7.24,4.62
2.33,G,SI2,63.9,60,13242,8.37,8.3,5.32
1.53,H,IF,63.1,57,13248,7.25,7.34,4.6
1.51,G,VVS2,63.8,59,13275,7.28,7.24,4.63
2.02,I,SI1,64.3,56,13286,7.85,7.99,5.09
1.71,E,SI1,64,53,13287,7.68,7.54,4.87
1.5,G,VS2,61.4,58.8,13307,7.32,7.37,4.5
2.15,G,SI2,63.8,58,13317,8.23,8.08,5.2
2,E,SI2,57.3,65,13320,8.26,8.22,4.72
1.99,J,VS2,62.9,61,13338,7.91,8.06,4.99
2.01,I,SI1,64.1,62,13464,7.85,7.94,5.06
2,H,SI2,63.6,57,13480,8.01,7.97,5.08
1.72,F,SI1,64.3,60,13499,7.52,7.56,4.85
1.72,F,SI1,63.2,61,13499,7.57,7.62,4.8
1.51,G,VS1,62.4,59,13515,7.25,7.28,4.53
2,J,VS2,58,62,13542,8.17,8.25,4.76
2,J,VS2,61.4,63,13542,8.01,8.08,4.94
2.04,J,VS2,59.6,56,13550,8.26,8.31,4.94
0.34,E,SI1,60.5,60.1,641,4.5,4.53,2.73
0.38,E,SI1,62.8,61,641,4.6,4.67,2.91
0.3,F,SI1,63.6,55,641,4.33,4.28,2.74
2.01,I,SI1,64.1,62,13587,7.94,7.85,5.06
1.5,G,VS1,63.8,58,13596,7.12,7.21,4.57
1.5,D,SI1,61.3,61,13603,7.32,7.39,4.51
2.03,G,SI2,62.7,65,13621,8.17,7.92,5.06
1.72,F,SI1,64.3,60,13622,7.56,7.52,4.85
1.5,E,VS2,63.7,56,13653,7.18,7.16,4.57
2.32,J,SI1,60.3,61,13654,8.56,8.52,5.15
1.51,G,VS1,63.1,60,13686,7.24,7.3,4.59
1.5,G,VS1,63.8,58,13720,7.21,7.12,4.57
2.61,I,SI2,64.2,63,13784,8.66,8.57,5.53
1.51,F,VS2,62,59,13819,7.18,7.37,4.51
1.5,E,VS2,63.9,58,13846,7.21,7.19,4.6
2.01,H,SI2,63.1,55,13849,7.99,8.09,5.07
1.5,F,VS2,63.6,55,13853,7.27,7.22,4.61
1.5,E,VS2,63.9,58,13899,7.2,7.24,4.61
1.52,G,VS1,64,58,13903,7.22,7.18,4.61
2.2,H,SI2,63.6,58,13919,8.21,8.17,5.21
2.01,H,SI1,56.7,58,13929,8.31,8.36,4.73
2.08,I,SI2,63.8,58,13956,8.02,8.1,5.14
2.01,I,SI1,63.8,57,13976,7.95,7.91,5.06
2.19,G,SI1,63.7,56,13978,8.26,8.17,5.23
2.07,I,SI1,63.6,58,13993,8.09,7.99,5.11
1.5,G,IF,59.9,59,13998,7.39,7.46,4.45
1.5,E,VS2,63.9,58,14026,7.24,7.2,4.61
2.02,I,SI2,58.2,57,14027,8.31,8.35,4.85
2,H,VS2,57.3,59,14042,8.27,8.24,4.73
0.3,F,SI1,57.2,62,641,4.45,4.39,2.53
2.08,I,SI2,63.8,58,14084,8.1,8.02,5.14
1.7,H,VVS2,63.1,57,14146,7.52,7.61,4.77
1.51,F,SI1,59.5,58,14148,7.35,7.44,4.4
2.51,I,SI2,63.7,61,14209,8.51,8.48,5.41
2.28,J,SI1,63.7,55,14220,8.28,8.35,5.3
2.27,H,SI2,63.6,58,14249,8.37,8.29,5.3
2.51,G,SI2,59.5,65,14251,8.87,8.74,5.24
2.16,I,VS2,63.6,56,14266,8.18,8.12,5.18
2.22,I,SI2,62.7,61.2,14285,8.23,8.31,5.19
2.28,J,SI1,63.7,55,14350,8.35,8.28,5.3
2.14,H,SI1,57.5,60,14395,8.57,8.48,4.9
2.01,H,SI2,62.3,60,14426,7.95,7.97,4.96
1.71,D,SI1,64.1,59,14426,7.51,7.46,4.8
1.7,G,VS1,63.5,56,14445,7.53,7.64,4.82
2.14,I,SI2,63.8,57,14452,8.17,8.14,5.2
1.73,E,SI1,64.2,58,14479,7.54,7.5,4.83
1.5,E,VS2,57.8,63,14565,7.58,7.53,4.37
2.01,I,SI1,59.4,63,14597,8.18,8.26,4.88
0.33,F,VS2,59.5,61,643,4.49,4.54,2.68
0.34,D,VS2,63.6,55,644,4.4,4.43,2.81
1.51,F,VVS2,63.7,58,14654,7.18,7.24,4.59
1.51,G,IF,62.8,60,14654,7.18,7.24,4.53
1.51,E,VS2,62.6,60,14709,7.22,7.28,4.54
2.03,H,SI2,59.6,61,14720,8.16,8.21,4.88
2.01,G,SI2,63,60,14745,7.92,7.99,5.01
2.55,H,SI2,63.7,59,14775,8.66,8.57,5.49
1.7,G,VS1,63.9,58,14787,7.46,7.5,4.78
1.41,E,VVS2,59.9,61,14853,7.21,7.37,4.37
2,I,VS2,63.5,59,14889,7.93,7.98,5.05
3,J,SI2,59.3,64,14918,9.32,9.19,5.5
2.06,I,SI1,59,64,14920,8.39,8.13,4.89
2.04,F,SI2,64,57,14936,8.04,7.98,5.13
2.01,H,SI2,62.2,57,14956,8.05,8.1,5.03
2.01,H,SI1,62.8,59,14968,7.98,8.01,5.02
2,J,VS1,62.4,58,14973,8.01,8.08,5.02
2.01,I,SI1,58.5,62,14998,8.24,8.31,4.84
2.06,I,VS2,60.2,64,15046,8.34,8.14,4.97
2,I,SI1,63,61,15072,7.93,7.97,5.01
1.01,D,IF,63.2,59,15081,6.34,6.38,4.02
1.01,D,IF,63.4,59,15081,6.26,6.39,4.01
1.66,G,VS2,63.2,56,15091,7.49,7.61,4.77
2.01,E,SI1,63.8,55,15093,8,7.96,5.09
2.07,I,VS2,64.1,57,15119,8.07,8,5.15
2.01,I,VS2,63.8,58,15147,7.82,7.89,5.01
1.48,G,IF,59.8,61,15164,7.54,7.34,4.45
2.56,J,SI2,63.6,62,15231,8.62,8.57,5.47
0.35,D,SI1,63.3,57,644,4.51,4.53,2.86
0.32,F,VS2,63.6,57,645,4.34,4.37,2.77
2.01,E,SI2,63.1,58,15255,7.89,8.01,5.02
2.02,F,SI2,61.9,61,15261,8.06,8.02,4.98
2.25,J,SI1,62.4,61,15287,8.29,8.35,5.19
2.03,I,SI1,62.7,61,15339,8.04,7.93,5.01
2.01,I,SI1,62.2,61,15371,7.94,8.01,4.96
1.7,E,VS2,64.1,60,15385,7.43,7.52,4.79
2,E,SI2,64.7,57,15393,7.75,7.86,5.05
2.01,D,SI2,64.6,55,15394,7.85,7.98,5.11
1.51,G,VVS1,57.9,62,15420,7.54,7.53,4.36
2.01,H,SI1,63.9,59,15467,7.81,7.91,5.02
2.01,I,VS2,59.9,65,15587,8.14,8.19,4.89
2.01,H,SI1,60.9,65,15618,8.22,8.18,4.99
1.53,F,VS1,60.8,61,15619,7.31,7.39,4.47
1.52,E,VS1,63.9,56,15649,7.21,7.25,4.62
2,I,VS1,58.8,65,15708,8.03,8.1,4.74
2.01,I,VS2,59.9,65,15729,8.19,8.14,4.89
2.02,I,VS1,65.5,57,15765,7.88,7.96,5.19
1.52,E,VS1,64,55,15792,7.27,7.19,4.63
1.52,E,VS1,63.9,56,15792,7.25,7.21,4.62
2.01,G,SI2,63.6,59,15832,7.95,8,5.07
0.32,H,VVS2,63.4,56,645,4.34,4.37,2.76
2,I,VS1,58.8,65,15851,8.1,8.03,4.74
2.01,H,SI2,64,51,15888,8.08,8.01,5.15
2.03,J,VVS2,63.2,60,15898,7.88,7.94,5
2.01,H,SI1,63.2,58,15919,7.93,7.98,5.03
1,D,IF,63.3,59,15928,6.33,6.37,4.02
2,E,SI2,60.1,54,15962,8.01,8.15,4.86
2.01,G,SI2,63.6,59,15977,8,7.95,5.07
2.01,I,VS2,63.6,57,16003,7.87,7.95,5.03
2.01,F,SI2,62.9,58,16013,7.89,8.01,5
2.17,H,SI2,58.9,62,16036,8.48,8.52,5.01
2.13,H,SI2,59.2,58,16062,8.35,8.41,4.96
2.01,F,SI2,64.1,57,16085,7.78,7.82,5
2.05,G,SI2,63.7,61,16148,7.99,8.03,5.1
2.01,I,VS2,63.6,57,16149,7.95,7.87,5.03
2,E,SI2,57.6,63,16206,8.2,8.16,4.73
1.74,G,VS1,58.6,62,16223,7.83,7.88,4.6
2.01,F,SI2,58.1,64,16231,8.23,8.19,4.77
2.01,F,SI2,64.1,57,16231,7.82,7.78,5
2.66,H,SI2,63.8,57,16239,8.71,8.65,5.54
2.66,H,SI2,63.8,57,16239,8.71,8.65,5.54
2.26,I,SI2,56.9,60,16241,8.73,8.66,4.95
2,I,VS2,63.6,60,16291,7.95,8.03,5.08
2.09,I,SI1,57.9,63,16294,8.37,8.46,4.87
2.05,G,SI2,63.7,61,16295,8.03,7.99,5.1
2.01,I,VS2,62.4,62,16304,7.91,7.99,4.96
2.22,I,SI2,63.2,57,16398,8.23,8.28,5.22
1.09,D,IF,58.7,61,16406,6.75,6.85,3.99
2.01,F,SI2,62.2,57,16410,7.91,7.97,4.94
2,D,SI2,60.3,56,16425,8.08,8.11,4.88
2,I,VS2,63.6,60,16439,8.03,7.95,5.08
0.23,D,VVS1,60.3,66,425,3.91,3.95,2.37
0.23,G,VVS2,63.8,56,428,3.94,3.9,2.5
0.32,F,VS2,63.2,58,645,4.32,4.35,2.74
0.32,G,VS1,63.2,55,645,4.37,4.39,2.77
0.32,F,VS2,63.4,57,645,4.32,4.36,2.75
2.06,H,SI2,63.7,57,16512,8.12,8.03,5.14
1.52,F,VS1,63.4,60,16519,7.25,7.3,4.61
2,I,VS2,63.3,56,16544,7.98,8.03,5.07
2.02,H,SI2,60.2,55,16565,8.08,8.19,4.9
2.01,E,SI2,60,64,16582,8.09,8.17,4.88
2.02,I,VS2,57.9,62,16593,8.28,8.36,4.82
2.01,D,SI2,59.9,65,16624,8,8.07,4.81
2,H,SI1,63.6,58,16650,7.96,7.87,5.03
2.18,H,SI2,60.4,64,16690,8.38,8.47,5.09
2.01,I,SI1,58.8,60,16731,8.27,8.19,4.84
2.01,E,SI2,60,64,16733,8.17,8.09,4.88
2.01,H,SI1,62.2,58,16737,7.99,8.05,4.99
2.01,D,SI2,59.9,65,16776,8.07,8,4.81
2.02,I,VS2,57.9,62,16789,8.25,8.3,4.79
2.18,H,SI2,60.4,64,16842,8.47,8.38,5.09
2.27,J,VS1,59.3,61,17051,8.47,8.55,5.05
2,D,SI2,64.1,57,17094,7.91,7.82,5.04
1.51,D,VS1,63.7,55,17111,7.28,7.22,4.62
2.01,E,SI2,62.3,61,17115,7.99,8.04,4.99
2.22,I,SI1,57.8,58,17151,8.58,8.54,4.95
0.42,F,SI2,64.1,56,646,4.76,4.72,3.04
0.41,F,I1,63.8,57,646,4.72,4.69,3
2.01,F,SI2,64,58,17313,7.94,7.83,5.05
1.7,F,VS1,57.6,63,17330,7.86,7.81,4.51
1.69,G,VS1,58.1,58,17338,7.8,7.84,4.54
2.01,I,VS1,62.5,56,17365,7.96,8,4.99
1.69,E,VS1,63.8,56,17400,7.51,7.57,4.81
2,G,SI1,63.6,61,17405,7.9,7.83,5
2,H,SI1,58,58,17447,8.21,8.26,4.78
1.5,E,VVS2,64.3,58,17449,7.2,7.13,4.61
1.7,D,VS2,63.6,56,17485,7.56,7.5,4.79
2.01,I,VS2,65,57,17497,7.85,7.99,5.15
1.14,D,IF,61.7,63,17499,6.64,6.74,4.13
2.02,I,VS1,57.9,63,17533,8.13,8.21,4.73
1.7,F,VS2,62.2,56,17597,7.54,7.6,4.71
2,H,SI1,63.3,59,17600,7.96,8.03,5.06
2.52,G,SI2,63.7,59,17608,8.57,8.52,5.44
2,G,SI1,64.2,59,17740,7.84,7.93,5.06
2,E,SI2,57.7,61,17760,8.31,8.19,4.76
2,D,VS2,63.7,60,17760,7.88,7.81,5
2.01,G,SI1,63.9,60,17804,7.81,7.75,4.97
2,F,SI1,63,64,17869,7.67,7.76,4.86
2,G,VS2,64.1,55,17898,7.94,7.88,5.07
2,G,SI1,64.2,59,17902,7.93,7.84,5.06
2.41,I,SI2,57.7,61,17923,8.87,8.83,5.11
2,G,SI1,59.1,61,17930,8.14,8.18,4.82
0.41,G,SI1,64.3,54,646,4.68,4.72,3.02
0.41,J,VS1,63.7,56,647,4.68,4.71,2.99
2,H,VS2,63.8,59,18023,7.88,8.01,5.07
2.04,H,SI1,58.4,60,18026,8.31,8.36,4.87
2.01,E,SI1,58.7,59,18027,8.23,8.27,4.84
2,F,SI1,62.8,62,18069,8,8.03,5.03
2.01,G,SI1,60.8,61,18077,7.99,8.09,4.89
2.02,E,SI2,58.8,61,18236,8.21,8.25,4.84
3.01,I,SI2,63.9,60,18242,9.06,9.01,5.77
3.01,I,SI2,63.9,60,18242,9.06,9.01,5.77
2.5,J,VS2,62,58,18325,8.63,8.6,5.34
2.01,H,VS1,57.6,63,18340,8.23,8.25,4.75
2.01,G,SI1,60.1,61,18374,8.04,8.12,4.86
2,F,SI1,63,61,18376,7.85,7.99,4.99
2.04,D,SI1,61.9,60,18468,8.15,8.11,5.03
2.09,F,SI2,63.4,55,18472,8.11,8.18,5.16
2.01,H,VS2,64.1,59,18474,7.91,7.85,5.05
2.66,H,SI2,64.3,60,18495,8.71,8.65,5.58
2.4,I,SI1,56.9,62,18541,8.87,8.81,5.03
2.01,H,VS2,57.8,60,18561,8.29,8.35,4.81
2.01,G,SI1,63.1,59,18572,7.98,8.03,5.05
3.01,H,SI2,57.6,64,18593,9.44,9.38,5.42
2.01,G,SI1,60.3,60,18625,8.07,8.18,4.9
2.01,H,VS2,63.3,55,18640,7.87,7.94,5
2.67,F,SI2,63.8,58,18686,8.69,8.64,5.54
2.07,I,VS2,61.8,61,18707,8.12,8.16,5.03
0.39,I,VS2,62.3,61,648,4.6,4.61,2.87
0.36,E,SI2,63.7,54,648,4.55,4.52,2.89
2.8,G,SI2,63.8,58,18788,8.9,8.85,0
0.3,G,VS2,58.5,64,648,4.42,4.37,2.57
0.34,G,SI1,63.9,58,650,4.43,4.4,2.82
0.31,H,VS1,59.2,65,651,4.42,4.33,2.59
0.31,E,VS2,59.1,56,651,4.41,4.46,2.62
0.33,D,VS2,61.8,61,652,4.4,4.44,2.73
0.31,D,VS1,61.7,61,653,4.32,4.34,2.67
0.42,D,SI2,63.1,56,653,4.74,4.8,3.01
0.42,H,SI1,63.6,57,653,4.74,4.79,3.03
0.42,D,SI2,63.2,57,653,4.75,4.77,3.01
0.41,E,SI1,63.5,55,654,4.73,4.75,3.01
0.4,G,SI1,63.2,58,655,4.61,4.7,2.94
0.4,G,SI1,63.1,56,655,4.72,4.75,2.99
0.4,G,SI1,63.3,58,655,4.66,4.69,2.96
0.4,G,SI1,63.4,58,655,4.66,4.71,2.97
0.32,D,VS2,63.6,55,657,4.35,4.42,2.79
0.32,E,VS2,64.1,54,658,4.32,4.36,2.78
0.35,H,SI2,63.2,61,429,4.47,4.49,2.83
0.31,G,SI1,63.3,57,431,4.3,4.33,2.73
0.41,F,SI1,64.4,56,659,4.69,4.72,3.03
0.38,I,SI1,63.7,57,659,4.63,4.57,2.93
0.31,F,VVS2,63.6,55,660,4.29,4.33,2.74
0.43,G,SI2,58.8,61,661,4.92,4.94,2.9
0.4,E,SI1,64.2,57,662,4.66,4.68,3
0.36,D,SI1,63.1,55,663,4.54,4.59,2.88
0.36,D,SI1,63.4,57,663,4.55,4.57,2.89
0.35,E,VS1,63.1,56,663,4.49,4.54,2.85
0.36,H,SI1,63.6,57,665,4.53,4.49,2.87
0.4,D,SI2,63.4,56,666,4.67,4.73,2.98
0.4,E,SI2,63.2,57,666,4.66,4.68,2.95
0.4,I,VS2,63.8,54,666,4.68,4.72,3
0.38,J,VVS2,63.4,56,666,4.56,4.62,2.91
0.33,G,VS1,63.1,57,666,4.38,4.4,2.77
0.23,E,VS2,61.8,63,357,3.88,3.89,2.4
0.23,F,VS2,63.8,57,357,3.93,3.84,2.48
0.25,E,VS1,63.3,60,361,3.99,4.04,2.54
0.32,D,I1,64,54,361,4.33,4.36,2.78
0.31,J,SI1,63.5,55,363,4.3,4.33,2.74
0.3,H,SI1,63.7,57,432,4.26,4.28,2.72
0.32,I,SI1,63.1,56,432,4.36,4.39,2.76
0.3,H,SI1,63.4,60,432,4.23,4.25,2.69
0.32,I,SI1,63.9,55,432,4.34,4.36,2.78
0.3,H,SI1,63.3,56,432,4.27,4.29,2.71
0.3,H,SI1,63.1,56,432,4.27,4.29,2.7
0.3,H,SI1,63.8,55,432,4.2,4.26,2.7
0.33,F,VS2,63.2,56,666,4.39,4.41,2.78
0.4,H,SI1,62,61,667,4.69,4.73,2.92
0.4,D,SI1,60.3,61,667,4.74,4.78,2.87
0.33,H,VS2,63.8,55,668,4.44,4.4,2.82
0.35,G,SI1,63.8,54,669,4.48,4.46,2.85
0.43,D,SI2,63.4,57,669,4.78,4.81,3.04
0.43,D,SI2,63.3,57,669,4.79,4.82,3.04
0.43,E,SI2,63.6,55,669,4.8,4.83,3.06
0.43,D,SI2,63.1,59,669,4.8,4.81,3.03
0.43,E,SI2,63.4,57,669,4.77,4.82,3.04
0.41,G,SI1,63.4,57,671,4.7,4.73,2.99
0.4,G,SI2,60.6,55.8,672,4.76,4.82,2.91
0.3,E,SI1,63.7,59,675,4.27,4.21,2.7
0.3,H,VS1,63.9,55,675,4.28,4.26,2.73
0.3,G,VS2,63.9,55,675,4.28,4.27,2.73
0.3,E,SI1,63.8,55,675,4.28,4.25,2.72
0.3,E,SI1,63.7,58,675,4.27,4.24,2.71
0.3,E,SI1,63.6,57,675,4.24,4.22,2.69
0.33,I,SI1,63.6,53,434,4.4,4.43,2.81
0.41,F,SI1,58.4,58,676,4.91,4.96,2.88
0.3,G,VVS1,64,57,678,4.23,4.27,2.72
0.3,G,VVS2,62.6,58,678,4.25,4.28,2.67
0.4,F,SI1,63.6,59,678,4.64,4.67,2.96
0.26,F,VVS1,64,57,679,4.06,4.03,2.59
0.38,E,SI1,58.9,58,680,4.73,4.77,2.8
0.45,E,SI2,64.1,62,680,4.82,4.75,3.07
0.39,F,VS2,64.3,55,681,4.56,4.64,2.96
0.4,H,SI1,60.2,63,681,4.7,4.73,2.84
0.37,E,VS2,63.5,56,681,4.55,4.59,2.9
0.37,D,SI1,63.7,55,681,4.55,4.59,2.91
0.3,F,VVS1,61.1,61,682,4.29,4.32,2.63
0.4,E,SI1,64.2,56,682,4.66,4.69,3
0.41,H,SI1,63.8,56,683,4.69,4.74,3.01
